date,borough,count_pm25,count_dew,count_humidity,count_so2,count_pressure,count_o3,count_no2,count_temperature,count_wind_speed,count_wind_speed_2,count_wind_gust,count_wind_gust_2,count_co,min_pm25,min_dew,min_humidity,min_so2,min_pressure,min_o3,min_no2,min_temperature,min_wind_speed,min_wind_speed_2,min_wind_gust,min_wind_gust_2,min_co,max_pm25,max_dew,max_humidity,max_so2,max_pressure,max_o3,max_no2,max_temperature,max_wind_speed,max_wind_speed_2,max_wind_gust,max_wind_gust_2,max_co,median_pm25,median_dew,median_humidity,median_so2,median_pressure,median_o3,median_no2,median_temperature,median_wind_speed,median_wind_speed_2,median_wind_gust,median_wind_gust_2,median_co,variance_pm25,variance_dew,variance_humidity,variance_so2,variance_pressure,variance_o3,variance_no2,variance_temperature,variance_wind_speed,variance_wind_speed_2,variance_wind_gust,variance_wind_gust_2,variance_co
2020-07-18,Staten Island,111,,120,23,120,72,71,120,,29,,42,23,3,,27.5,0.1,1014.1,2.4,2.8,20.1,,0.1,,0.2,1.7,80,,94,2.9,1019.9,76.3,26,35.2,,2.3,,6,5.8,38,,64.6,1.5,1016.8,38.4,10.2,27.5,,0.3,,3.2,2.8,3081.06,,4615.63,4.42,19.02,3201.29,504.33,200.52,,2.57,,26.95,15.12
2020-06-06,Staten Island,78,15,94,,96,72,44,94,,50,,44,32,1,6,27.7,,1004,8,0.1,20.5,,0.2,,0.2,1.2,77,22,98,,1010.7,44.8,17.6,32,,7.5,,12,2.7,26,15,63.7,,1008.2,31.2,4.7,24.2,,1.6,,7.2,2.3,2876.8,421.89,6088.41,,24.69,1450.35,132.43,138.32,,33.45,,108.47,2.15
2020-08-23,Staten Island,92,46,96,,96,48,63,96,,53,,16,59,1,19,48,,1014.6,6.4,2.8,21.1,,0.2,,0.5,1.9,66,22,93,,1018.4,44,19.5,31.5,,4.2,,6.7,7.8,34,20,74.7,,1016.4,21.6,7.5,25.2,,1,,3,6.7,2470.25,6.44,1220.99,,8.06,877.67,123.05,77.06,,13.21,,23.84,48.64
2020-01-19,Staten Island,113,36,120,,120,24,60,120,120,,120,,25,1,-9.6,36.8,,1004.2,5.6,2.8,-1.6,0.2,,0.8,,2,67,0,96,,1017.5,24.1,21.3,6.3,12,,18.5,,3.3,29,-5,63.6,,1007.5,16.8,6.5,2.3,3,,8.8,,2.4,1712.94,114.32,3157.46,,137.24,137.05,167.15,46.52,86.25,,186.45,,0.79
2020-01-22,Staten Island,119,42,120,12,120,19,72,120,33,,50,,61,2,-11.3,29.8,0.1,1028.8,0.8,12.1,-7.9,0.2,,0.1,,2.6,74,-6.6,85.8,1.5,1033,22.4,52.2,5.7,2,,5.7,,13.5,36,-9.3,59.3,1.5,1030.8,9.6,38.9,-2,0.7,,1.8,,5.6,2987.88,19.51,2252.45,2.97,12.65,827.66,1597.77,133.79,3.05,,27.61,,83.89
2020-02-01,Staten Island,120,24,120,14,120,16,72,120,38,,88,,71,8,2,62,0.1,1004.9,0.8,13.9,1.2,0.1,,0.1,,2.3,73,3,97,1.5,1021.5,15.2,45.4,6.4,0.8,,3.5,,8.8,52,2,86,1.5,1011.9,10.4,30.6,4.3,0.2,,1,,4.5,1600,2.1,791.5,2.58,241.56,226.17,884.05,12.06,0.38,,5.76,,30.79
2020-02-13,Staten Island,113,,,5,,22,48,,,,,,39,1,,,1.5,,0.8,6.5,,,,,,2.3,61,,,1.5,,24.1,44.5,,,,,,8.4,29,,,1.5,,8.8,24.1,,,,,,4.2,2075.56,,,0,,617.79,1182.09,,,,,,19.2
2020-02-26,Staten Island,66,16,96,12,96,24,72,96,57,,79,,57,5,6,87,0.1,1002.4,2.4,10.2,6.1,0.1,,0.2,,2.7,65,7.6,98,1.5,1014.9,27.2,41.7,9,4,,9.7,,6.7,49,6.3,95.3,1.5,1011.3,8.8,29.7,7.7,1.6,,3.1,,4.6,2891.18,3.53,49.47,2.97,88.56,669.46,821.86,6.32,10.65,,56.71,,11.19
2020-03-22,Staten Island,109,28,119,2,119,72,62,119,119,,75,,45,1,-13.6,25,1.5,1030.4,20,3.8,0.1,0.2,,2.6,,1.9,59,-4,66.2,1.5,1039.4,36.8,17.6,6.3,5.4,,12,,4.5,21,-11,45,1.5,1037.8,28.9,6.5,3.1,2.7,,7.4,,3.4,1815.68,124.15,1390.3,0,66.79,200.35,114.62,24.41,19.01,,24.5,,11.03
2020-03-31,Staten Island,114,36,120,,120,72,72,120,65,65,45,45,23,2,1,67.5,,1012,11.2,8.4,4.2,0.2,0.2,0.2,0.2,1.9,54,5.3,97,,1018.2,34.4,27.8,8.8,4.8,4.8,5,5,3,13,2,80.6,,1015.2,23.3,16.7,6,0.8,0.8,2.5,2.5,2.6,1159.18,15.43,729.84,,21.47,432.87,350.38,8.15,11.91,11.91,16.57,16.57,0.89
2020-07-03,Staten Island,120,46,110,13,120,66,72,110,,58,,20,47,19,15.5,34,0.1,1007.6,5.6,2.8,21.1,,0.2,,1.7,2.2,106,21,96.7,1.5,1012.1,48.1,14.9,33.6,,6.5,,9.2,4.5,52,18,61,1.5,1009.9,23.3,8.4,26.8,,1.5,,4.5,2.9,2037.98,25.35,3022.66,4.52,13.33,1316.72,153.35,142.14,,20.23,,46.61,5.04
2020-05-29,Staten Island,89,17,92,4,92,68,47,92,,68,,36,34,1,17,55,1.5,1010.6,4.8,2.8,18.8,,0.2,,0.5,1.7,67,21.3,96,1.5,1017.8,32.8,26.9,30,,5.7,,10,3.6,17,20,82.2,1.5,1015.1,14.5,9.3,23.1,,1.3,,4.5,2.3,2689.89,19.09,1420.14,0,65.17,481.77,305.99,99.77,,14.55,,63.45,3.22
2020-06-19,Staten Island,110,36,110,,120,72,74,110,,43,,32,36,1,16.5,51,,1016.7,5.6,0.3,17.3,,0.2,,0.5,1.4,65,19.5,98.5,,1021.4,36.1,20.4,28,,5.1,,10,3.4,13,18,75,,1019.4,20.8,12.1,23.4,,1.3,,5.2,2.3,1698.74,5.41,1788.68,,17.17,880.32,249.12,106.3,,18.21,,82.7,3.6
2020-09-25,Staten Island,107,40,116,2,118,63,72,116,,41,,24,57,37,13,47,1.5,1015.8,0.8,5.6,13.3,,0.2,,0.2,3.3,90,17,96,1.5,1020.1,49.6,36.2,26.2,,2.8,,5.6,11.2,65,14.5,83.2,1.5,1018.5,22.4,26,19,,1,,2.2,8.9,1084.61,13.41,1827.45,0,12.27,3072.12,493.34,145.19,,5.27,,25.39,55.47
2020-10-16,Staten Island,84,46,120,,120,72,72,120,,60,,39,55,1,8,67.7,,1013.7,4,5.6,9,,0.2,,0.2,2,71,15.6,98,,1021.5,28.1,25.1,17.2,,5.3,,9.5,5.6,14,10,90.7,,1018.9,19.2,14.9,12,,1.8,,3.2,3.4,2462.96,56.62,339.51,,49.08,406.31,257.56,71.76,,15.16,,61.62,8.2
2020-11-04,Staten Island,117,48,120,33,120,62,72,120,,61,,29,65,5,-1,30.6,0.1,1026.8,0.8,13.9,2.2,,0.2,,0.2,2.9,117,6.3,84.7,5.8,1032,32,44.5,19.4,,2.5,,6.5,10,38,1.6,62.5,1.5,1030.2,11.2,32.5,11.5,,1,,1.5,5.6,3224.38,49.97,2161.35,13.54,12.73,1276.25,529.15,252.21,,4.19,,35.17,39.62
2020-02-12,Staten Island,119,,,2,,24,48,,,,,,33,7,,,1.5,,10.4,4.7,,,,,,2.2,58,,,1.5,,28.1,28.8,,,,,,5.8,28,,,1.5,,22.4,10.2,,,,,,2.6,1158.46,,,0,,317.13,503.9,,,,,,5.66
2020-10-18,Staten Island,101,36,120,16,120,52,63,120,,53,,32,59,2,2,46,0.1,1027.4,0.8,2.8,2.2,,0.2,,0.2,1.7,106,9,96,4.3,1032.7,28.9,33.4,18,,6.6,,11.2,22,45,5.6,76,1.5,1030.2,22.4,18.6,12.5,,2.2,,8,6.7,7391.52,62.81,2006.62,14.37,22.4,1183.76,805.41,274,,37.06,,117.72,304.17
2020-10-24,Staten Island,103,38,120,,120,43,72,120,,91,,56,57,1,2,52.3,,1010.8,7.3,0.1,9.4,,0.2,,1,1.9,76,16,96,,1018.9,22.4,18.6,21.8,,5.1,,8.3,4.5,23,15,82,,1014.2,15.2,5.6,17,,1.3,,5.2,2.6,3059.42,290.91,2057.3,,36.53,93.76,248.16,77.2,,23.81,,50.14,7.44
2020-01-25,Staten Island,116,46,120,,120,24,72,120,118,,119,,51,5,0,58.4,,1006.2,4,0.1,3,0.1,,0.2,,2.2,74,10,98,,1025.3,24.1,126.1,12,11.2,,15,,6.3,25,4.6,88.3,,1010.2,16,28.8,5.6,2.7,,7,,3.4,3388.27,88.01,809.07,,367.15,324.26,22263.1,57.93,81.16,,117.5,,7.28
2020-03-19,Staten Island,97,10,114,6,114,49,49,114,74,,64,,35,4,5.3,60.2,1.5,1021.3,4,11.2,4.5,0.1,,0.5,,1.8,58,6,100,1.5,1029.1,32.8,40.8,11.8,4.2,,8.2,,5.6,24,6,87,1.5,1023.8,20.8,28.8,8,1,,3.7,,4.5,1709.21,0.87,809.96,0,23.42,612.8,627.49,44.63,12.26,,41.59,,7.53
2020-08-30,Staten Island,58,40,94,,94,48,53,94,,70,,35,60,2,10,35,,1000.1,5.6,1,17.7,,0.2,,0.5,1.4,73,15.6,81.5,,1014.9,27.2,15.8,27.5,,7.7,,11.3,7.8,20,11,57,,1007.4,21.6,2.8,22,,2.7,,9,5.6,3060.65,20.39,1651.36,,156.52,219.69,202.26,78.11,,56.18,,72.37,52.75
2020-11-07,Staten Island,116,40,116,34,116,24,72,116,,56,,36,61,20,5.3,30.5,0.1,1022.6,0.8,4.7,8,,0.1,,0.1,2.9,124,7,89.5,2.9,1026,45.6,48.2,24.4,,3,,8.3,26.2,61,6,62,1.5,1024.2,5.6,24.1,14.3,,1,,2.6,6.7,4921.9,2.47,3665.53,4,6.95,2803.3,1206.44,294.9,,5.89,,58.67,128.74
2020-01-10,Staten Island,118,40,120,12,120,21,72,120,88,,114,,57,9,-8,58,0.1,1028.8,0.8,13,-2.2,0.1,,0.1,,1.2,62,6,88.2,1.5,1038.9,16,38.9,13,5.5,,11.9,,6.7,34,-1.6,74,1.5,1033,8.8,25.1,5,1,,3,,3.4,1453.62,231.72,389.55,4.75,97.06,257.98,420.95,257.32,15.19,,75.02,,11.58
2020-04-09,Staten Island,108,46,119,,120,72,71,119,,83,,64,40,1,-5,30.6,,986.5,7.3,1.9,5,,0.2,,1.5,1.2,60,12,95,,1004.2,39.2,37.1,17,,11.3,,18.5,4.5,17,7,76,,994.4,31.2,12.1,10,,2.5,,7.7,2.4,2420.04,321.45,4079.15,,235.06,478.89,1265.55,79.54,,100.29,,258.84,11.18
2020-06-21,Staten Island,107,38,120,10,120,72,63,120,,50,,28,61,1,17,49.5,0.1,1013.1,0.8,1.9,18.1,,0.2,,0.2,1.7,97,20,95.2,1.5,1017.2,36.1,20.4,30,,4.8,,8.5,5.7,34,19,72,1.5,1015.5,20.8,6.5,25,,1,,5,3.4,3286.82,6.51,1948.01,3.48,11.84,1064.86,226.56,140.53,,13.81,,46.35,8.59
2020-10-31,Staten Island,118,44,119,6,119,71,72,119,,61,,36,69,1,-4,45,1.5,1026.4,2.4,4.7,-2.2,,0.2,,0.2,2.5,87,0,97,2.9,1034.7,23.3,28.8,8.3,,2.7,,5.2,6.7,27,-2.3,72.6,1.5,1031.5,14.5,15.8,4.4,,1,,2.5,3.5,2315.24,14.84,1923.01,5.23,42.29,343.41,376.07,91.25,,6.49,,21.92,11.26
2020-09-18,Staten Island,106,48,120,,120,67,74,120,,97,,71,43,3,-1,28.3,,1011.7,2.4,2.2,12.9,,0.2,,1.5,0.4,74,16.5,95.2,,1022.2,24.8,25.1,22,,6.6,,13.5,8.9,27,10,59.5,,1014.2,16.8,5.6,18.6,,3,,8.2,4.5,2774.1,304.99,3381.25,,69.8,532.88,268.96,52.22,,30.1,,51.42,47.39
2020-06-07,Staten Island,52,24,96,,96,72,34,96,,60,,50,29,2,5,27.6,,1008.8,21.6,0.1,16.1,,0.2,,2,1.2,30,10,73.6,,1016.1,38.4,7.5,26.6,,7.2,,11.7,2.3,13,7,45,,1012,27.2,1.9,21,,1.7,,7.7,1.6,571.54,25.93,1455.6,,30.4,122.73,38.24,84.65,,34.58,,55.25,1.25
2020-06-16,Staten Island,89,38,118,7,120,70,72,118,,63,,46,51,1,5,29,0.1,1025,0.8,4.7,12.2,,0.2,,0.2,1.2,59,12.3,93.3,1.5,1029,33.6,23.2,25.9,,6.5,,11,3.6,18,11.3,65.6,1.5,1027.9,18.4,14.9,19,,2,,7.7,2.3,1844.14,51,3088.05,2.8,12.9,1167.25,224.46,131.74,,36.33,,84.39,4.15
2020-06-20,Staten Island,118,38,118,7,120,72,72,118,,36,,24,49,4,17,48.2,0.1,1015.6,2.4,1.9,18.3,,0.2,,0.5,1.8,77,19.6,93,1.5,1018.9,45.6,26,29.4,,5.4,,8.7,4.5,36,18.3,76.3,1.5,1017,23.3,11.2,22.6,,1.2,,3.3,2.6,2262.4,6.97,1401.13,2.8,5.98,1444.31,333.39,104.34,,21.97,,81.4,6.04
2020-07-19,Staten Island,119,,120,16,120,72,62,120,,60,,53,23,7,,29.2,0.1,1009.7,12.1,1.9,22.2,,0.1,,0.2,2.4,98,,92.6,2.9,1016.2,64.8,13.9,36.8,,4,,9.2,3.9,51,,57.7,1.5,1012.9,36.8,6.5,30,,1.5,,6,2.7,3421.26,,3382.56,9.15,32.85,1713.3,114.21,211.09,,8.66,,71.71,2.3
2020-09-22,Staten Island,71,32,120,,120,57,39,120,,77,,48,32,1,0,21,,1011,0.8,0.1,5,,0.2,,0.2,1.2,68,4.6,92,,1027.6,33.6,9.3,23.3,,6,,9.6,5.6,17,2,47,,1018,23.3,0.1,16.6,,1.7,,6.5,3.4,2361.98,23.68,4429.07,,307.51,1263.22,86.77,341.63,,25.93,,86.06,17.9
2020-03-18,Staten Island,118,44,115,2,115,67,72,115,104,,82,,50,1,-5,34,1.5,1026.3,4.8,5.6,1.8,0.1,,0.2,,2,62,0,76.7,1.5,1033.1,35.2,32.5,12,5,,9.2,,5.6,21,-2.3,53.2,1.5,1030.6,24.1,17.6,7.5,1.3,,5,,3.4,1848.32,14.83,958.72,0,29.19,687.02,507.05,57.54,20.07,,55.51,,10.2
2020-06-13,Staten Island,67,46,118,,120,71,59,118,,97,,68,36,1,2,26,,1017,12.1,0.4,15,,0.2,,3.6,1.2,57,9,62,,1025.9,32,6.5,25.9,,5.6,,11,2,10,5,42.2,,1021.3,27.2,2.8,19.7,,2,,7,1.2,3054.36,25.75,948.63,,33.57,241.98,13.35,93.24,,22.63,,25.73,0.48
2020-10-07,Staten Island,105,46,115,,115,48,69,115,,109,,57,57,5,4.6,36,,1001,8,3.8,14,,0.2,,1,1.6,76,13,91,,1013.5,40.8,22.3,25.1,,8.5,,14,6.7,30,10,56.6,,1007.6,24.8,12.1,18,,3,,8.2,2.8,2618.61,69.98,3536.73,,120.95,922.7,275.25,138.71,,47.22,,103.12,16.39
2020-01-23,Staten Island,112,48,120,37,120,13,72,120,47,,60,,67,39,-9.6,25,0.1,1026.2,0.8,19.5,-5.9,0.1,,0.2,,3.2,93,-3,87.8,2.9,1031.2,16,66.4,9.5,2.5,,5.2,,22.2,63,-7.6,60,1.5,1029.1,3.2,39.9,2,0.5,,1.2,,7.8,1190.37,30.61,3987.61,5.39,16.28,331.32,809.47,190.3,3.66,,16.18,,122.81
2020-02-03,Staten Island,119,42,120,13,120,19,72,120,84,,98,,44,5,0,33,0.1,1000.3,0.8,6.5,1.1,0.1,,0.2,,1.2,64,3,96,1.5,1013,27.2,50.1,15.1,4.8,,10.8,,24.7,50,1,70.3,1.5,1010.1,5.6,22.3,6.3,1,,2.7,,3.3,2122.98,6.98,3632.78,2.76,124.54,1127.69,1002.13,184.11,20.06,,86.11,,230.51
2020-05-04,Staten Island,70,24,96,,96,71,36,96,,78,,53,24,3,-1,28,,1001.7,20,1.9,9.2,,0.2,,0.2,1.2,53,14,77.3,,1013.5,40.8,30.6,23.1,,12,,15.2,3.4,15,2.3,44.5,,1004.7,27.2,3.8,17.6,,3.3,,9.2,2,1887.25,122.83,1433.07,,113.4,268.7,339.27,136.56,,92.6,,215.15,2.72
2020-05-11,Staten Island,67,24,96,,96,71,29,96,,73,,49,25,1,-1,36.6,,1007.6,4,2.8,6.1,,0.2,,0.5,1.6,52,7.6,87.2,,1015,35.2,25.1,16.2,,9.7,,14,3.2,11,3,63.2,,1011.1,24.1,7.5,10.5,,2,,7.5,2,1772.83,71.9,1551.53,,35.22,469.79,393.76,70.23,,48.29,,106.21,1.4
2020-01-12,Staten Island,99,44,120,,120,24,61,120,110,,118,,35,2,-0.6,34,,1008.4,14.5,0.1,7.6,0.4,,0.3,,1.2,70,16,90.2,,1029.8,28.9,12.1,19.5,10.8,,22.6,,2.9,28,4,55.3,,1016.8,21.6,4.7,18,4.6,,10.2,,1.5,1912.47,365.83,3293.56,,419.54,149.11,116.48,137.43,86.19,,283.38,,2.3
2020-05-30,Staten Island,74,24,83,,83,72,41,83,,72,,40,30,1,7.6,27,,1009.7,8.8,1.9,18.8,,0.2,,0.2,1.2,64,19.6,94.7,,1013.6,40,23.2,29.3,,5.7,,9,3.5,15,10.6,49,,1011.5,30.4,4.7,23,,1.5,,6,2,2585.01,198.05,5631.71,,8.05,687.52,207.96,104.32,,29.28,,56.33,2.28
2020-10-02,Staten Island,95,48,120,,120,48,72,120,,70,,34,44,2,5,39,,1012.8,4.8,3.8,10.2,,0.2,,0.2,1.7,52,12,92,,1018.9,28.9,22.3,20.1,,4.2,,7.7,5.6,18,9.3,74,,1015.1,14.5,13.9,14,,1.8,,1.6,3.4,1499.16,56.12,2342.56,,19.29,437.04,224.88,50.01,,14.63,,64.32,15.03
2020-04-04,Staten Island,106,46,120,,120,72,69,120,,96,,62,27,1,4.6,50.6,,1010.7,14.5,1.9,7.5,,0.2,,0.7,1.6,58,6.3,94,,1017.2,32.8,19.5,16.6,,4.8,,9.7,3.4,13,5,76,,1015.2,25.6,6.5,10,,1.2,,4.5,2.3,1561.22,2.53,1416.31,,34.76,201.3,156.25,62.05,,16.59,,47.22,3.61
2020-04-17,Staten Island,92,21,90,3,90,72,48,90,,59,,46,38,1,-8.5,26,1.5,1011.8,0.8,2.8,-1.4,,0.2,,0.3,1.8,62,4,90.5,1.5,1027.5,39.2,30.6,10.4,,5.3,,10,4.5,20,-5.3,59.3,1.5,1023.7,32,10.2,6.1,,2.2,,7,2.8,3069.69,155.48,3208.77,0,178.68,1231.17,640.45,121.47,,22.56,,117.76,6.19
2020-07-22,Staten Island,110,,119,11,119,72,72,119,,34,,38,23,2,,44.5,0.1,1012.9,3.2,3.8,22.2,,0.1,,0.5,1.9,78,,95.7,1.5,1017.9,77.6,33.4,35.2,,7.2,,14.2,4.9,46,,82.6,1.5,1015.6,27.2,15.8,25.2,,1,,4,2.9,3020.87,,2362.32,4.28,12.57,5060.02,906.9,175.07,,17.65,,103.7,5.27
2020-09-19,Staten Island,62,46,120,2,120,24,72,120,,91,,54,28,1,-3,23.6,1.5,1020.8,11.2,1.9,8.4,,0.2,,0.2,1.7,87,0,64.5,1.5,1029.1,28.9,21.3,18,,6.4,,14,5.6,23,-2,38.3,1.5,1026.4,20,3.8,12.7,,2.2,,7.7,3.3,3589.97,11.12,1400.49,0,34.86,254.22,230.81,82.61,,21.46,,74.81,16.77
2020-09-24,Staten Island,117,38,100,,110,61,72,100,,47,,16,68,30,9.5,39.5,,1012.1,0.8,0.1,12.7,,0.2,,0.2,1.2,155,14,91.5,,1016.9,35.2,40.8,24.5,,2.9,,5.7,11.2,56,11,66,,1015.2,14.5,11.2,19.7,,1.2,,2.3,7.8,3460.02,8.59,2482.26,,12.75,1750.62,1765.83,145.45,,6.09,,25.59,69.29
2020-02-28,Staten Island,71,44,96,,96,24,72,96,96,,96,,39,3,-12.5,30.1,,1007.2,12.8,4.7,-2.2,0.5,,3.3,,2,61,-8,66.2,,1011.4,30.4,25.1,4.7,8,,21.3,,4.4,25,-11,46,,1009.6,25.6,11.2,1.3,4.8,,14.3,,2.5,2032.46,15.53,478.51,,12.45,212.44,203.46,54.3,32.27,,191.92,,3.32
2020-02-29,Staten Island,66,44,96,,96,24,70,96,96,,96,,53,1,-15,39.7,,1009.2,21.6,3.8,-3.3,1.3,,5.3,,2.3,54,-9.5,53.9,,1017.3,29.6,13,1.2,9.5,,20.5,,3.4,18,-13,45.9,,1010.4,27.2,6.5,-1.4,5,,13,,2.4,1923.55,14.75,159.31,,65.31,45.06,63.12,19.37,34.53,,121.98,,2.41
2020-03-15,Staten Island,107,40,120,,120,72,58,120,111,,119,,51,2,-12.3,15.1,,1027.1,18.4,0.1,3.1,0.1,,0.1,,1.9,55,-1.3,71,,1035,33.6,23.2,12.9,4.6,,9.2,,4.5,20,-6,42.7,,1030.3,25.6,4.7,7,1.1,,5.2,,2.3,1495.08,92.26,1627.74,,28.38,240.33,368.2,64.16,13.03,,54.63,,4.03
2020-08-19,Staten Island,116,46,109,18,109,72,72,109,,44,,20,55,3,14.6,59,0.1,1010.8,0.8,7.5,18.4,,0.2,,0.5,2.5,65,19,97,2.9,1016.4,33.6,37.1,24.7,,4.6,,11.3,7.9,38,17,81,1.5,1013.1,10.4,25.1,21,,1.2,,1.5,6.5,1929.21,17.01,978.07,6.66,16.76,1138.34,573.15,25.72,,11.5,,99.38,32.09
2020-05-18,Staten Island,80,24,96,3,96,71,50,96,,72,,49,33,1,3.5,34,1.5,1018,12.1,0.1,10.8,,0.2,,0.5,1.2,56,9,89,1.5,1022.5,36.1,33.4,20.8,,6.6,,9.7,3.4,14,7,61.2,1.5,1020.2,29.6,12.1,15.5,,2,,4.5,2.3,2301.92,28.68,2250.16,0,14.48,234.19,526.77,91.88,,31.83,,80.86,1.81
2020-06-18,Staten Island,92,32,117,6,119,70,70,117,,38,,30,41,1,17,69,1.5,1019.2,1.6,6.5,16.5,,0.2,,0.5,1.4,68,18.6,100,1.5,1022.6,18.4,16.7,25.8,,2.7,,7.5,4.8,17,18,88,1.5,1021.4,10.4,12.1,19.6,,1,,3.2,2.3,2865.66,2.66,517,0,8.75,201.01,79.26,43.37,,4.36,,25.68,4.93
2020-08-24,Staten Island,86,40,94,,94,47,72,94,,60,,12,38,1,18,43,,1011.9,0.8,2.8,21.6,,0.3,,0.7,1.8,69,22,93.6,,1017.2,48.1,18.6,33.8,,5.6,,7.2,6.7,25,19.5,65,,1015.3,25.6,8.4,26.6,,2,,5.7,2.5,2226.46,11.88,2498.97,,25.09,2178.69,162.36,118.03,,17.72,,64.04,45.29
2020-09-03,Staten Island,77,40,94,,94,45,68,94,,58,,13,44,4,14,37.3,,1006.1,3.2,1.9,21.2,,0.3,,0.5,1.9,85,22.3,97,,1010.9,48.1,34.3,31.9,,4.2,,7,5.6,25,18,81.3,,1007.7,20,10.2,24.3,,1.8,,3,3.4,3619.38,79.43,4228.09,,18.75,1693.48,590.11,78.19,,16.72,,37.84,17.16
2020-01-26,Staten Island,112,40,120,,120,24,63,120,116,,117,,33,1,-3,41.1,,1006.8,0.8,3.8,1.5,0.2,,0.2,,2.3,55,2,93,,1010.7,17.6,125.7,8.3,7.2,,14.7,,4.5,22,-1.6,66,,1009.1,12.1,116.9,5.8,1.7,,5.9,,3.4,1336.38,31.66,2964.55,,11.84,219.22,25475.9,40.12,30.81,,123.01,,3.84
2020-03-21,Staten Island,101,48,120,4,120,72,64,120,110,,74,,37,1,-12,23,1.5,1013.3,19.2,1.9,4.4,0.2,,1.7,,1.9,47,7,61.3,1.5,1030.8,34.4,12.1,19.7,8.2,,12.6,,3.4,18,-5,40.3,1.5,1026,26.4,3.8,8.6,2.7,,7.7,,2.2,1410.38,272.42,1555.61,0,209.4,168.63,77.87,106.4,29.4,,60.02,,4.04
2020-04-30,Staten Island,95,22,93,,93,72,48,93,,89,,53,32,4,8,77,,1007.6,14.5,4.7,9.4,,0.5,,3.5,1.2,62,13.3,98.5,,1021.8,36.1,22.3,16.3,,8.2,,17.3,2.7,28,11,91,,1015.8,31.2,9.3,12.2,,4.5,,10,1.9,2309.06,30.42,232,,194.23,219.44,267.47,31.7,,52.16,,123.49,1.51
2020-05-10,Staten Island,55,21,96,,96,72,20,96,,83,,49,24,1,-6,21.7,,1014.2,14.5,1.9,2.3,,0.2,,3.5,1.6,59,0,61,,1020.5,39.2,14.9,18.3,,7.7,,12.5,2.9,11,-3,38,,1017.5,32,4.7,12.6,,2.7,,9,2,3232.85,28.97,1465.62,,40.52,518.46,203.11,336.09,,38.03,,72.42,1.63
2020-10-12,Staten Island,91,44,118,,118,46,72,118,,118,,87,32,1,8.3,78,,1015.5,12.1,3.8,9.4,,0.2,,3.3,1.4,38,12.6,99,,1023.3,500,25.1,14.5,,8,,11.5,4.5,9,10,91,,1021.5,18.4,12.1,11.6,,2.7,,8.7,2.6,757.77,14.14,288.48,,57.11,50718.4,374.59,14.82,,55.08,,46.32,9.55
2020-08-14,Staten Island,110,42,118,14,118,64,72,118,,53,,42,63,3,15,43,0.1,1013.3,0.8,4.7,21.6,,0.5,,0.2,2.2,71,22,98,1.5,1017.5,48.1,33.4,31.6,,5.1,,8.7,6.7,48,17,66.5,1.5,1015.5,16,21.3,25,,1.5,,4.7,4.6,2917.36,53.75,3017.85,2.58,9.58,1448.92,534.33,71.82,,27.52,,67.46,20.63
2020-08-17,Staten Island,111,32,118,2,118,65,70,118,,65,,34,38,1,15.5,53,1.5,1009.5,0.8,3.8,16.1,,0.2,,0.2,1.8,84,20,96,1.5,1014.4,39.2,26.9,28.7,,4.8,,8.2,5.6,25,18,78,1.5,1012.2,25.6,10.2,21.8,,1.3,,3.6,2.8,3261.84,15.54,1388.08,0,17.31,1447.43,504.32,109.89,,9.43,,73.06,17.16
2020-11-11,Staten Island,105,40,120,,120,22,72,120,,72,,58,61,1,15.3,81.3,,758.5,3.2,5.6,16.1,,0.2,,0.2,2.3,54,19,98,,1019.5,15.2,26.9,22.2,,4.8,,12.2,6.7,13,18,91,,1016,7.3,17.6,19,,1.3,,4.2,4.5,1055.92,11.48,152.06,,5575.08,130.95,383.16,29.07,,11.12,,83.58,13.46
2019-12-31,Staten Island,114,,,,,24,46,,,,,,35,4,,,,,1.6,4.7,,,,,,2,51,,,,,22.4,25.1,,,,,,5.4,20,,,,,12.8,13.9,,,,,,3.4,1634.5,,,,,363.32,274.44,,,,,,7.57
2020-02-14,Staten Island,107,,,,,24,48,,,,,,29,2,,,,,6.4,3.8,,,,,,1.8,60,,,,,28.9,22.3,,,,,,3.4,19,,,,,23.3,8.4,,,,,,2.3,1110.84,,,,,288.46,193.51,,,,,,3.06
2020-05-09,Staten Island,47,24,96,,96,70,20,96,,83,,56,25,1,-8.3,30.5,,1002.7,16.8,1,0,,0.2,,2.2,1.4,33,-0.6,94,,1019.5,26.4,12.1,8.8,,10.4,,15,2.5,7,-7,47,,1011.2,23.3,1.9,5,,3.2,,12,1.8,768.59,38.17,2321.86,,159.71,74.59,64.56,65.88,,73.96,,67.24,0.89
2020-07-20,Staten Island,115,,120,20,120,71,71,120,,52,,53,22,1,,34.8,0.1,1008.9,10.4,0.1,26.1,,0.1,,0.2,1.9,85,,88.7,1.5,1014.7,48.1,17.6,35.7,,4.9,,12.5,3.8,46,,55.5,1.5,1010.2,32.8,6.5,29.8,,1.3,,5,2.5,4627.73,,2775.1,1.86,14.39,1237.5,135.19,96.16,,13.09,,107.37,2.43
