date,borough,AQI_Final,AQI_o3,AQI_co,AQI_no2,AQI_pm25,AQI_Category
2020-03-18,Manhattan,85.1201716738198,22.3148148148148,28.4090909090909,12.4528301886792,85.1201716738198,Moderate
2020-05-21,Manhattan,76.5364806866953,22.3148148148148,23.8636363636364,8.77358490566038,76.5364806866953,Moderate
2020-06-10,Manhattan,85.1201716738198,26.0185185185185,25,12.2641509433962,85.1201716738198,Moderate
2020-08-09,Manhattan,85.1201716738198,22.962962962963,29.5454545454546,,85.1201716738198,Moderate
2020-10-14,Manhattan,74.3905579399142,15.5555555555556,37.5,13.1132075471698,74.3905579399142,Moderate
2020-01-09,Manhattan,100.141630901288,16.2962962962963,25,12.2641509433962,100.141630901288,Unhealthy for Sensitive Populations
2020-07-10,Manhattan,61.5150214592275,11.8518518518519,18.1818181818182,2.64150943396226,61.5150214592275,Moderate
2020-09-10,Manhattan,65.8068669527897,9.62962962962963,26.1363636363636,12.2641509433962,65.8068669527897,Moderate
2020-10-24,Manhattan,55.0772532188841,10.3703703703704,26.1363636363636,7.07547169811321,55.0772532188841,Moderate
2020-11-07,Manhattan,153.789699570815,20.7407407407407,50,23.6792452830189,153.789699570815,Unhealthy
2020-03-19,Manhattan,63.6609442060086,18.5185185185185,37.5,15.7547169811321,63.6609442060086,Moderate
2020-09-01,Manhattan,59.3690987124464,17.037037037037,20.4545454545455,7.92452830188679,59.3690987124464,Moderate
2020-10-04,Manhattan,63.6609442060086,17.7777777777778,31.8181818181818,6.13207547169811,63.6609442060086,Moderate
2020-10-08,Manhattan,52.931330472103,16.2962962962963,19.3181818181818,0.0943396226415094,52.931330472103,Moderate
2020-10-10,Manhattan,89.412017167382,17.7777777777778,30.6818181818182,7.92452830188679,89.412017167382,Moderate
2020-06-09,Manhattan,89.412017167382,38.5185185185185,25,14.9056603773585,89.412017167382,Moderate
2020-06-28,Manhattan,115.163090128755,23.7037037037037,26.1363636363636,5.28301886792453,115.163090128755,Unhealthy for Sensitive Populations
2020-07-19,Manhattan,143.06008583691,34.0740740740741,32.9545454545455,2.64150943396226,143.06008583691,Unhealthy for Sensitive Populations
